645	-600.16
646	-101.66
647	-310.75
648	-306.88
649	-457.92
650	-394.89
651	-297.00
652	-143.96
653	-335.57
654	-145.87
655	-324.37
656	-202.97
657	-186.22
658	-580.08
659	-292.74
660	-164.72
661	-468.16
662	-268.92
663	-207.19
664	-207.75
665	-228.80
666	-66.93
667	-346.33
668	-153.39
669	-426.32
670	-186.49
671	-153.16
672	-355.03
673	-242.01
674	-59.84
675	-277.85
676	-426.68
677	-344.48
678	-318.12
679	-54.05
680	-467.88
681	-407.34
682	-327.13
683	-319.31
684	-270.00
685	-211.52
686	-323.77
687	-358.48
688	-234.41
689	-210.52
690	-187.14
691	-79.06
692	-25.89
693	-458.71
694	-193.64
695	-174.94
696	-260.29
697	-33.66
698	-390.59
699	-326.15
700	-17.09
701	-114.73
702	-213.39
703	-559.44
704	-205.69
705	-270.12
706	-587.16
707	-322.17
708	-390.58
709	-574.88
710	-165.17
711	-141.43
712	-284.66
713	-58.69
714	-385.74
715	-272.49
716	-285.08
717	-229.00
718	-180.87
719	-203.49
720	-109.77
721	-59.08
722	-28.85
723	-327.63
724	-483.55
725	-301.07
726	-326.47
727	-110.91
728	-507.35
729	-488.62
730	-91.08
731	-29.66
732	-179.13
733	-95.04
734	-393.28
735	-47.06
736	-290.87
737	-136.49
738	-456.08
739	-326.31
740	-157.05
741	-340.56
742	-277.24
743	-218.52
744	-216.84
745	-372.41
746	-232.61
747	-279.04
748	-258.07
749	-101.83
750	-92.89
751	-408.43
752	-63.67
753	-70.03
754	-377.40
755	-303.28
756	-118.46
757	-460.24
758	-106.97
759	-340.87
760	-245.06
761	-128.79
762	-274.99
763	-569.53
764	-584.47
765	-71.53
766	-275.51
767	-91.79
768	-220.36
769	-63.10
770	-256.41
771	-410.44
772	-410.75
773	-371.78
774	-280.58
775	-182.38
776	-407.28
777	-378.91
778	-557.65
779	-235.51
780	-298.88
781	-127.80
782	31.66
783	-498.54
784	-420.03
785	-74.55
786	-297.45
787	-205.86
788	-251.57
789	-286.93
790	-138.67
791	-341.85
792	-287.54
793	-253.03
794	-319.81
795	-4.09
796	-188.51
797	-539.88
798	-382.07
799	-371.66
800	-136.90
801	-171.96
802	-217.61
803	-242.74
804	-476.07
805	-62.97
806	-75.98
807	-452.34
808	-123.98
809	-130.19
810	-302.45
811	-335.78
812	-372.13
813	-315.24
814	-254.76
815	-93.65
816	-265.23
817	-205.94
818	-222.83
819	-287.63
820	-230.21
821	-192.46
822	-136.68
823	-414.64
824	-445.76
825	-285.30
826	-196.95
827	-440.79
828	-369.35
829	-33.66
830	-234.44
831	-94.06
832	-417.91
833	-347.03
834	-383.75
835	-225.95
836	-187.72
837	-175.57
838	-213.16
839	-255.89
840	-356.55
841	-227.64
842	-108.21
843	-420.62
844	-374.06
845	-267.08
846	-345.92
847	-332.76
848	-97.06
849	-238.55
850	-360.75
851	-198.40
852	-148.65
853	-238.54
854	-220.86
855	-421.73
856	-388.05
857	-208.72
858	-160.30
859	-321.27
860	-184.04
861	-202.28
862	-165.21
863	-183.76
864	-150.23
865	-185.01
866	-272.89
867	-85.16
868	-507.63
869	-336.79
870	-333.21
871	-59.85
872	-39.60
873	-389.64
874	-209.77
875	-413.54
876	-120.14
877	-216.81
878	-315.89
879	-174.24
880	-355.48
881	-390.40
882	-232.80
883	-158.25
884	-205.65
885	-217.51
886	-249.05
887	-151.08
888	-92.59
889	-275.86
890	-414.80
891	-40.23
892	-464.00
893	-80.08
894	-394.23
895	-76.69
896	-352.09
897	-238.44
898	-426.97
899	-133.66
900	-242.93
901	-216.03
902	-192.95
903	-295.36
904	-151.53
905	-153.90
906	-317.24
907	-229.18
908	-279.72
909	-167.60
910	-310.72
911	-338.26
912	-224.22
913	-68.32
914	-21.19
915	-262.13
916	-196.87
917	-290.26
918	-218.20
919	-542.13
920	-120.63
921	-230.94
922	-425.33
923	-117.98
924	-415.45
925	-235.52
926	-385.93
927	-456.49
928	-143.28
929	-140.49
930	-92.32
931	-282.59
932	-204.97
933	-290.76
934	-277.04
935	-313.65
936	-214.06
937	-76.37
938	-335.10
939	-488.70
940	-290.15
941	-40.72
942	-169.50
943	-311.43
944	-177.11
945	-256.42
946	-136.24
947	-265.44
948	-128.00
949	-185.16
950	-290.33
951	-406.14
952	-204.24
953	-306.15
954	-251.59
955	-296.56
956	-208.01
957	-280.59
958	-289.34
959	-390.71
960	-218.45
961	-109.10
962	-246.25
963	-216.06
964	-330.80
965	-231.62
966	-146.01
967	-123.52
968	-296.53
969	-310.25
970	-190.34
971	-118.60
972	-182.23
973	-287.86
974	-151.86
975	-154.68
976	-202.20
977	-437.07
978	-289.87
979	-197.94
980	-338.14
981	-108.45
982	1.20
983	-123.29
984	-337.70
985	-168.48
986	-207.83
987	-66.42
988	-175.85
989	-124.49
990	-213.88
991	-362.74
992	-179.13
993	-310.63
994	-122.41
995	-184.09
996	-245.27
997	-230.70
998	-224.62
999	-186.42
1000	-279.74
1001	-193.54
1002	-132.31
1003	-198.98
1004	-110.56
1005	-185.16
1006	-117.90
1007	-147.18
1008	-245.96
1009	-122.07
1010	-141.63
1011	-320.49
1012	-215.29
1013	-316.17
1014	-248.95
1015	-102.23
1016	-163.58
1017	-202.59
1018	-127.62
1019	-361.47
1020	-80.18
1021	-70.35
1022	-171.27
1023	-118.18
1024	-191.76
1025	-70.94
1026	-327.47
1027	-155.85
1028	-70.20
1029	-421.02
1030	-115.18
1031	-273.57
1032	-211.47
1033	-26.36
1034	-109.12
1035	-405.44
1036	-250.10
1037	-190.42
1038	-213.30
1039	-204.18
1040	-57.37
1041	-356.07
1042	-55.69
1043	-41.30
1044	-157.83
1045	-225.64
1046	-309.65
1047	-310.87
1048	-206.20
1049	-295.07
1050	-264.53
1051	-269.14
1052	-264.76
1053	-100.23
1054	-131.46
1055	-211.83
1056	-279.56
1057	-202.59
1058	-146.76
1059	-238.02
1060	-355.35
1061	-179.78
1062	-207.46
1063	-222.60
1064	-280.31
1065	-161.16
1066	-235.17
1067	-64.71
1068	-146.58
1069	-165.12
1070	-202.99
1071	-307.33
1072	-169.07
1073	-203.31
1074	-57.87
1075	-210.53
1076	-185.00
1077	-212.39
1078	-117.55
1079	-176.85
1080	-219.57
1081	-306.94
1082	-29.22
1083	-226.21
1084	-358.71
1085	-110.45
1086	-277.77
1087	-145.18
1088	-165.45
1089	-328.77
1090	-237.56
1091	-246.42
1092	-168.58
1093	-114.99
1094	-7.06
1095	-238.41
1096	-305.38
1097	-262.25
1098	-139.68
1099	-135.45
1100	-154.27
1101	-313.67
1102	-77.60
1103	-319.60
1104	-99.72
1105	-265.62
1106	-137.16
1107	-95.65
1108	-259.14
1109	-129.45
1110	-270.82
1111	-170.58
1112	-185.08
1113	-441.67
1114	-227.30
1115	-141.16
1116	-269.64
1117	16.07
1118	-246.68
1119	-291.43
1120	21.07
1121	-245.27
1122	-379.96
1123	-266.88
1124	-143.38
1125	-382.49
1126	-346.20
1127	-266.81
1128	-75.04
1129	-161.47
1130	-103.65
1131	-321.07
1132	-113.91
1133	-75.11
1134	-254.23
1135	-72.06
1136	-403.04
1137	-316.56
1138	-192.43
1139	-236.11
1140	-334.47
1141	-58.37
1142	-317.56
1143	-275.53
1144	-185.64
1145	-258.12
1146	-130.49
1147	-97.74
1148	-381.11
1149	-45.59
1150	-232.19
1151	-221.37
1152	-300.77
1153	-252.24
1154	6.84
1155	-224.89
1156	-159.21
1157	-259.89
1158	14.38
1159	-85.07
1160	-167.14
1161	-177.54
1162	-184.99
1163	-64.34
1164	-280.03
1165	-301.47
1166	-245.50
1167	-340.42
1168	-243.19
1169	-297.27
1170	-8.79
1171	-363.83
1172	-287.53
1173	-198.22
1174	-154.46
1175	-334.44
1176	-127.97
1177	-317.50
1178	-107.08
1179	-276.01
1180	-197.22
1181	-228.97
1182	-202.58
1183	-193.25
1184	-199.60
1185	-234.60
1186	-157.30
1187	-158.36
1188	-217.99
1189	-158.63
1190	-137.68
1191	75.50
1192	-242.64
1193	-83.21
1194	-308.27
1195	-224.46
1196	-321.59
1197	-101.79
1198	-158.22
1199	-343.86
1200	-311.44
1201	-123.88
1202	-192.17
1203	-223.17
1204	-110.93
1205	-265.11
1206	-168.32
1207	-255.74
1208	-222.25
1209	19.77
1210	-61.60
1211	-172.94
1212	-273.61
1213	-295.78
1214	-228.29
1215	-300.89
1216	-127.47
1217	-318.13
1218	-257.74
1219	-210.54
1220	-192.26
1221	39.67
1222	-100.25
1223	-271.10
1224	-323.06
1225	-254.34
1226	-311.09
1227	-206.48
1228	-133.01
1229	-312.40
1230	-208.61
1231	-198.55
1232	-111.56
1233	-108.72
1234	-275.94
1235	-99.22
1236	-259.92
1237	-307.86
1238	-160.98
1239	-229.87
1240	-33.88
1241	-259.57
1242	-115.21
1243	-318.80
1244	-46.59
1245	-84.56
1246	-142.23
1247	-48.03
1248	-132.43
1249	-216.50
